country,year,risk_factor,best
Philippines,2019,all,530000
Philippines,2019,alc,58000
Philippines,2019,smk,63000
Philippines,2019,alc,6300
Philippines,2019,smk,6000
Philippines,2019,all,157000
Philippines,2019,all,373000
Philippines,2019,alc,62000
Philippines,2019,smk,69000
Philippines,2019,dia,18000
Philippines,2019,dia,5500
Philippines,2019,dia,13000
Philippines,2019,all,27000
Philippines,2019,all,69000
Philippines,2019,all,25000
Philippines,2019,all,62000
Philippines,2019,all,28000
Philippines,2019,all,69000
Philippines,2019,all,19000
Philippines,2019,all,19000
Philippines,2019,all,25000
Philippines,2019,all,53000
Philippines,2019,all,27000
Philippines,2019,all,46000
Philippines,2019,all,599000
Philippines,2019,hiv,12000
Philippines,2019,und,135000
Philippines,2019,all,190000
Philippines,2019,all,409000
Poland,2019,all,93
Poland,2019,all,49
Poland,2019,all,44
Poland,2019,all,15
Poland,2019,all,15
Poland,2019,all,66
Poland,2019,all,100
Poland,2019,all,5600
Poland,2019,alc,1300
Poland,2019,smk,730
Poland,2019,alc,120
Poland,2019,smk,160
Poland,2019,all,1500
Poland,2019,all,4100
Poland,2019,alc,1400
Poland,2019,smk,600
Poland,2019,dia,210
Poland,2019,dia,50
Poland,2019,dia,170
Poland,2019,all,170
Poland,2019,all,380
Poland,2019,all,220
Poland,2019,all,660
Poland,2019,all,220
Poland,2019,all,920
Poland,2019,all,34
Poland,2019,all,29
Poland,2019,all,270
Poland,2019,all,1100
Poland,2019,all,590
Poland,2019,all,900
Poland,2019,all,5700
Poland,2019,hiv,82
Poland,2019,und,300
Poland,2019,all,1600
Poland,2019,all,4100
Portugal,2019,all,72
Portugal,2019,all,38
Portugal,2019,all,34
Portugal,2019,all,28
Portugal,2019,all,18
Portugal,2019,all,77
Portugal,2019,all,92
Portugal,2019,all,1900
Portugal,2019,alc,260
Portugal,2019,smk,260
Portugal,2019,alc,45
Portugal,2019,smk,73
Portugal,2019,all,640
Portugal,2019,all,1300
Portugal,2019,alc,250
Portugal,2019,smk,190
Portugal,2019,dia,63
Portugal,2019,dia,17
Portugal,2019,dia,49
Portugal,2019,all,110
Portugal,2019,all,170
Portugal,2019,all,130
Portugal,2019,all,180
Portugal,2019,all,93
Portugal,2019,all,290
Portugal,2019,all,10
Portugal,2019,all,16
Portugal,2019,all,76
Portugal,2019,all,240
Portugal,2019,all,160
Portugal,2019,all,300
Portugal,2019,all,2000
Portugal,2019,hiv,200
Portugal,2019,und,100
Portugal,2019,all,680
Portugal,2019,all,1300
Puerto Rico,2019,all,0
Puerto Rico,2019,all,0
Puerto Rico,2019,all,0
Puerto Rico,2019,all,0
Puerto Rico,2019,all,0
Puerto Rico,2019,all,1
Puerto Rico,2019,all,1
Puerto Rico,2019,all,41
Puerto Rico,2019,all,16
Puerto Rico,2019,all,25
Puerto Rico,2019,all,2
Puerto Rico,2019,all,1
Puerto Rico,2019,all,0
Puerto Rico,2019,all,3
Puerto Rico,2019,all,2
Puerto Rico,2019,all,5
Puerto Rico,2019,all,0
Puerto Rico,2019,all,0
Puerto Rico,2019,all,5
Puerto Rico,2019,all,5
Puerto Rico,2019,all,6
Puerto Rico,2019,all,10
Puerto Rico,2019,all,41
Puerto Rico,2019,all,16
Puerto Rico,2019,all,25
Qatar,2019,all,3
Qatar,2019,all,0
Qatar,2019,all,3
Qatar,2019,all,0
Qatar,2019,all,2
Qatar,2019,all,25
Qatar,2019,all,100
Qatar,2019,all,980
Qatar,2019,alc,6
Qatar,2019,smk,61
Qatar,2019,alc,0
Qatar,2019,smk,0
Qatar,2019,all,200
Qatar,2019,all,790
Qatar,2019,alc,7
Qatar,2019,smk,90
Qatar,2019,dia,84
Qatar,2019,dia,16
Qatar,2019,dia,68
Qatar,2019,all,90
Qatar,2019,all,350
Qatar,2019,all,59
Qatar,2019,all,180
Qatar,2019,all,14
Qatar,2019,all,100
Qatar,2019,all,0
Qatar,2019,all,1
Qatar,2019,all,8
Qatar,2019,all,34
Qatar,2019,all,2
Qatar,2019,all,14
Qatar,2019,all,990
Qatar,2019,hiv,1
Qatar,2019,all,200
Qatar,2019,all,790
Republic of Korea,2019,all,86
Republic of Korea,2019,all,41
Republic of Korea,2019,all,45
Republic of Korea,2019,all,9
Republic of Korea,2019,all,11
Republic of Korea,2019,all,540
Republic of Korea,2019,all,680
Republic of Korea,2019,all,30000
Republic of Korea,2019,alc,7300
Republic of Korea,2019,smk,3300
Republic of Korea,2019,alc,1600
Republic of Korea,2019,smk,380
Republic of Korea,2019,all,12000
Republic of Korea,2019,all,18000
Republic of Korea,2019,alc,5900
Republic of Korea,2019,smk,3200
Republic of Korea,2019,dia,1200
Republic of Korea,2019,dia,380
Republic of Korea,2019,dia,810
Republic of Korea,2019,all,1000
Republic of Korea,2019,all,1300
Republic of Korea,2019,all,1100
Republic of Korea,2019,all,1500
Republic of Korea,2019,all,1300
Republic of Korea,2019,all,2900
Republic of Korea,2019,all,32
Republic of Korea,2019,all,34
Republic of Korea,2019,all,1500
Republic of Korea,2019,all,4100
Republic of Korea,2019,all,6500
Republic of Korea,2019,all,7700
Republic of Korea,2019,all,30000
Republic of Korea,2019,hiv,300
Republic of Korea,2019,und,1600
Republic of Korea,2019,all,12000
Republic of Korea,2019,all,18000
Republic of Moldova,2019,all,120
Republic of Moldova,2019,all,58
Republic of Moldova,2019,all,59
Republic of Moldova,2019,all,23
Republic of Moldova,2019,all,24
Republic of Moldova,2019,all,71
Republic of Moldova,2019,all,110
Republic of Moldova,2019,all,3100
Republic of Moldova,2019,alc,380
Republic of Moldova,2019,smk,390
Republic of Moldova,2019,alc,39
Republic of Moldova,2019,smk,27
Republic of Moldova,2019,all,820
Republic of Moldova,2019,all,2300
Republic of Moldova,2019,alc,440
Republic of Moldova,2019,smk,450
Republic of Moldova,2019,dia,120
Republic of Moldova,2019,dia,32
Republic of Moldova,2019,dia,85
Republic of Moldova,2019,all,230
Republic of Moldova,2019,all,440
Republic of Moldova,2019,all,190
Republic of Moldova,2019,all,620
Republic of Moldova,2019,all,130
Republic of Moldova,2019,all,580
Republic of Moldova,2019,all,34
Republic of Moldova,2019,all,34
Republic of Moldova,2019,all,100
Republic of Moldova,2019,all,350
Republic of Moldova,2019,all,99
Republic of Moldova,2019,all,190
Republic of Moldova,2019,all,3200
Republic of Moldova,2019,hiv,330
Republic of Moldova,2019,all,880
Republic of Moldova,2019,all,2400
Romania,2019,all,450
Romania,2019,all,200
Romania,2019,all,250
Romania,2019,all,68
Romania,2019,all,94
Romania,2019,all,570
Romania,2019,all,640
Romania,2019,all,12000
Romania,2019,alc,740
Romania,2019,smk,1500
Romania,2019,alc,110
Romania,2019,smk,290
Romania,2019,all,3600
Romania,2019,all,8700
Romania,2019,alc,820
Romania,2019,smk,1400
Romania,2019,dia,400
Romania,2019,dia,110
Romania,2019,dia,310
Romania,2019,all,630
Romania,2019,all,1000
Romania,2019,all,620
Romania,2019,all,1600
Romania,2019,all,520
Romania,2019,all,2300
Romania,2019,all,130
Romania,2019,all,160
Romania,2019,all,390
Romania,2019,all,1800
Romania,2019,all,840
Romania,2019,all,1300
Romania,2019,all,13000
Romania,2019,hiv,230
Romania,2019,und,670
Romania,2019,all,3800
Romania,2019,all,9000
Russian Federation,2019,all,2000
Russian Federation,2019,all,1000
Russian Federation,2019,all,980
Russian Federation,2019,all,370
Russian Federation,2019,all,390
Russian Federation,2019,all,1700
Russian Federation,2019,all,2400
Russian Federation,2019,all,71000
Russian Federation,2019,alc,22000
Russian Federation,2019,smk,9500
Russian Federation,2019,alc,3000
Russian Federation,2019,smk,1700
Russian Federation,2019,all,21000
Russian Federation,2019,all,50000
Russian Federation,2019,alc,22000
Russian Federation,2019,smk,9100
Russian Federation,2019,dia,2600
Russian Federation,2019,dia,800
Russian Federation,2019,dia,1800
Russian Federation,2019,all,5300
Russian Federation,2019,all,10000
Russian Federation,2019,all,6000
Russian Federation,2019,all,17000
Russian Federation,2019,all,3000
Russian Federation,2019,all,10000
Russian Federation,2019,all,670
Russian Federation,2019,all,600
Russian Federation,2019,all,2300
Russian Federation,2019,all,6800
Russian Federation,2019,all,2500
Russian Federation,2019,all,3000
Russian Federation,2019,all,73000
Russian Federation,2019,hiv,17000
Russian Federation,2019,und,3800
Russian Federation,2019,all,22000
Russian Federation,2019,all,51000
Rwanda,2019,all,620
Rwanda,2019,all,290
Rwanda,2019,all,330
Rwanda,2019,all,160
Rwanda,2019,all,200
Rwanda,2019,all,310
Rwanda,2019,all,1000
Rwanda,2019,all,6600
Rwanda,2019,alc,920
Rwanda,2019,smk,390
Rwanda,2019,alc,92
Rwanda,2019,smk,36
Rwanda,2019,all,1700
Rwanda,2019,all,4900
Rwanda,2019,alc,1100
Rwanda,2019,smk,460
Rwanda,2019,dia,140
Rwanda,2019,dia,36
Rwanda,2019,dia,100
Rwanda,2019,all,450
Rwanda,2019,all,1100
Rwanda,2019,all,370
Rwanda,2019,all,1200
Rwanda,2019,all,210
Rwanda,2019,all,640
Rwanda,2019,all,130
Rwanda,2019,all,130
Rwanda,2019,all,170
Rwanda,2019,all,560
Rwanda,2019,all,150
Rwanda,2019,all,400
Rwanda,2019,all,7200
Rwanda,2019,hiv,1400
Rwanda,2019,und,3200
Rwanda,2019,all,2000
Rwanda,2019,all,5200
Saint Kitts and Nevis,2019,all,0
Saint Kitts and Nevis,2019,all,0
Saint Kitts and Nevis,2019,all,0
Saint Kitts and Nevis,2019,all,0
Saint Kitts and Nevis,2019,all,0
Saint Kitts and Nevis,2019,all,0
Saint Kitts and Nevis,2019,all,0
Saint Kitts and Nevis,2019,all,0
Saint Kitts and Nevis,2019,alc,0
Saint Kitts and Nevis,2019,alc,0
Saint Kitts and Nevis,2019,all,0
Saint Kitts and Nevis,2019,all,0
Saint Kitts and Nevis,2019,alc,0
Saint Kitts and Nevis,2019,dia,0
Saint Kitts and Nevis,2019,dia,0
Saint Kitts and Nevis,2019,dia,0
Saint Kitts and Nevis,2019,all,0
Saint Kitts and Nevis,2019,all,0
Saint Kitts and Nevis,2019,all,0
Saint Kitts and Nevis,2019,all,0
Saint Kitts and Nevis,2019,all,0
Saint Kitts and Nevis,2019,all,0
Saint Kitts and Nevis,2019,all,0
Saint Kitts and Nevis,2019,all,0
Saint Kitts and Nevis,2019,all,0
Saint Kitts and Nevis,2019,all,0
Saint Kitts and Nevis,2019,all,0
Saint Kitts and Nevis,2019,all,0
Saint Kitts and Nevis,2019,all,0
Saint Kitts and Nevis,2019,all,0
Saint Kitts and Nevis,2019,all,0
Saint Lucia,2019,all,0
Saint Lucia,2019,all,0
Saint Lucia,2019,all,0
Saint Lucia,2019,all,0
Saint Lucia,2019,all,0
Saint Lucia,2019,all,0
Saint Lucia,2019,all,0
Saint Lucia,2019,all,7
Saint Lucia,2019,alc,0
Saint Lucia,2019,alc,0
Saint Lucia,2019,all,2
Saint Lucia,2019,all,5
Saint Lucia,2019,alc,0
Saint Lucia,2019,dia,0
Saint Lucia,2019,dia,0
Saint Lucia,2019,dia,0
Saint Lucia,2019,all,0
Saint Lucia,2019,all,0
Saint Lucia,2019,all,0
Saint Lucia,2019,all,1
Saint Lucia,2019,all,0
Saint Lucia,2019,all,0
Saint Lucia,2019,all,0
Saint Lucia,2019,all,0
Saint Lucia,2019,all,1
Saint Lucia,2019,all,1
Saint Lucia,2019,all,1
Saint Lucia,2019,all,2
Saint Lucia,2019,all,7
Saint Lucia,2019,all,2
Saint Lucia,2019,all,5
Saint Vincent and the Grenadines,2019,all,0
Saint Vincent and the Grenadines,2019,all,0
Saint Vincent and the Grenadines,2019,all,0
Saint Vincent and the Grenadines,2019,all,0
Saint Vincent and the Grenadines,2019,all,0
Saint Vincent and the Grenadines,2019,all,0
Saint Vincent and the Grenadines,2019,all,0
Saint Vincent and the Grenadines,2019,all,5
Saint Vincent and the Grenadines,2019,alc,0
Saint Vincent and the Grenadines,2019,alc,0
Saint Vincent and the Grenadines,2019,all,0
Saint Vincent and the Grenadines,2019,all,5
Saint Vincent and the Grenadines,2019,alc,0
Saint Vincent and the Grenadines,2019,dia,0
Saint Vincent and the Grenadines,2019,dia,0
Saint Vincent and the Grenadines,2019,dia,0
Saint Vincent and the Grenadines,2019,all,0
Saint Vincent and the Grenadines,2019,all,0
Saint Vincent and the Grenadines,2019,all,0
Saint Vincent and the Grenadines,2019,all,0
Saint Vincent and the Grenadines,2019,all,0
Saint Vincent and the Grenadines,2019,all,3
Saint Vincent and the Grenadines,2019,all,0
Saint Vincent and the Grenadines,2019,all,0
Saint Vincent and the Grenadines,2019,all,0
Saint Vincent and the Grenadines,2019,all,1
Saint Vincent and the Grenadines,2019,all,0
Saint Vincent and the Grenadines,2019,all,0
Saint Vincent and the Grenadines,2019,all,5
Saint Vincent and the Grenadines,2019,und,0
Saint Vincent and the Grenadines,2019,all,0
Saint Vincent and the Grenadines,2019,all,5
Samoa,2019,all,0
Samoa,2019,all,0
Samoa,2019,all,0
Samoa,2019,all,0
Samoa,2019,all,0
Samoa,2019,all,5
Samoa,2019,all,1
Samoa,2019,all,21
Samoa,2019,alc,2
Samoa,2019,smk,2
Samoa,2019,alc,0
Samoa,2019,smk,1
Samoa,2019,all,14
Samoa,2019,all,7
Samoa,2019,alc,1
Samoa,2019,smk,1
Samoa,2019,dia,2
Samoa,2019,dia,1
Samoa,2019,dia,0
Samoa,2019,all,3
Samoa,2019,all,1
Samoa,2019,all,1
Samoa,2019,all,1
Samoa,2019,all,1
Samoa,2019,all,0
Samoa,2019,all,0
Samoa,2019,all,0
Samoa,2019,all,2
Samoa,2019,all,3
Samoa,2019,all,1
Samoa,2019,all,0
Samoa,2019,all,21
Samoa,2019,und,1
Samoa,2019,all,14
Samoa,2019,all,7
San Marino,2019,all,0
San Marino,2019,all,0
San Marino,2019,all,0
San Marino,2019,all,0
San Marino,2019,all,0
San Marino,2019,all,0
San Marino,2019,all,0
San Marino,2019,all,0
San Marino,2019,all,0
San Marino,2019,all,0
San Marino,2019,all,0
San Marino,2019,all,0
San Marino,2019,all,0
San Marino,2019,all,0
San Marino,2019,all,0
San Marino,2019,all,0
San Marino,2019,all,0
San Marino,2019,all,0
San Marino,2019,all,0
San Marino,2019,all,0
San Marino,2019,all,0
San Marino,2019,all,0
San Marino,2019,all,0
San Marino,2019,all,0
San Marino,2019,all,0
Sao Tome and Principe,2019,all,19
Sao Tome and Principe,2019,all,12
Sao Tome and Principe,2019,all,7
Sao Tome and Principe,2019,all,4
Sao Tome and Principe,2019,all,2
Sao Tome and Principe,2019,all,14
Sao Tome and Principe,2019,all,19
Sao Tome and Principe,2019,all,230
Sao Tome and Principe,2019,alc,28
Sao Tome and Principe,2019,smk,5
Sao Tome and Principe,2019,alc,3
Sao Tome and Principe,2019,smk,0
Sao Tome and Principe,2019,all,79
Sao Tome and Principe,2019,all,150
Sao Tome and Principe,2019,alc,29
Sao Tome and Principe,2019,smk,6
Sao Tome and Principe,2019,dia,8
Sao Tome and Principe,2019,dia,2
Sao Tome and Principe,2019,dia,5
Sao Tome and Principe,2019,all,7
Sao Tome and Principe,2019,all,21
Sao Tome and Principe,2019,all,18
Sao Tome and Principe,2019,all,40
Sao Tome and Principe,2019,all,18
Sao Tome and Principe,2019,all,26
Sao Tome and Principe,2019,all,9
Sao Tome and Principe,2019,all,5
Sao Tome and Principe,2019,all,19
Sao Tome and Principe,2019,all,30
Sao Tome and Principe,2019,all,4
Sao Tome and Principe,2019,all,10
Sao Tome and Principe,2019,all,250
Sao Tome and Principe,2019,und,32
Sao Tome and Principe,2019,all,91
Sao Tome and Principe,2019,all,150
Saudi Arabia,2019,all,120
Saudi Arabia,2019,all,45
Saudi Arabia,2019,all,77
Saudi Arabia,2019,all,14
Saudi Arabia,2019,all,29
Saudi Arabia,2019,all,150
Saudi Arabia,2019,all,430
Saudi Arabia,2019,all,3300
Saudi Arabia,2019,alc,23
Saudi Arabia,2019,smk,220
Saudi Arabia,2019,alc,2
Saudi Arabia,2019,smk,6
Saudi Arabia,2019,all,930
Saudi Arabia,2019,all,2300
Saudi Arabia,2019,alc,26
Saudi Arabia,2019,smk,280
Saudi Arabia,2019,dia,260
Saudi Arabia,2019,dia,72
Saudi Arabia,2019,dia,190
Saudi Arabia,2019,all,300
Saudi Arabia,2019,all,750
Saudi Arabia,2019,all,180
Saudi Arabia,2019,all,370
Saudi Arabia,2019,all,100
Saudi Arabia,2019,all,350
Saudi Arabia,2019,all,31
Saudi Arabia,2019,all,48
Saudi Arabia,2019,all,94
Saudi Arabia,2019,all,210
Saudi Arabia,2019,all,100
Saudi Arabia,2019,all,200
Saudi Arabia,2019,all,3400
Saudi Arabia,2019,hiv,73
Saudi Arabia,2019,und,460
Saudi Arabia,2019,all,980
Saudi Arabia,2019,all,2400
Senegal,2019,all,1500
Senegal,2019,all,740
Senegal,2019,all,810
Senegal,2019,all,320
Senegal,2019,all,390
Senegal,2019,all,1600
Senegal,2019,all,2300
Senegal,2019,all,17000
Senegal,2019,alc,280
Senegal,2019,smk,720
Senegal,2019,alc,0
Senegal,2019,smk,25
Senegal,2019,all,6500
Senegal,2019,all,11000
Senegal,2019,alc,340
Senegal,2019,smk,820
Senegal,2019,dia,620
Senegal,2019,dia,230
Senegal,2019,dia,390
Senegal,2019,all,1400
Senegal,2019,all,3000
Senegal,2019,all,1300
Senegal,2019,all,2200
Senegal,2019,all,930
Senegal,2019,all,1400
Senegal,2019,all,420
Senegal,2019,all,420
Senegal,2019,all,690
Senegal,2019,all,1100
Senegal,2019,all,610
Senegal,2019,all,870
Senegal,2019,all,19000
Senegal,2019,hiv,950
Senegal,2019,und,3800
Senegal,2019,all,7200
Senegal,2019,all,12000
Serbia,2019,all,18
Serbia,2019,all,11
Serbia,2019,all,7
Serbia,2019,all,4
Serbia,2019,all,4
Serbia,2019,all,79
Serbia,2019,all,83
Serbia,2019,all,1300
Serbia,2019,alc,150
Serbia,2019,smk,230
Serbia,2019,alc,24
Serbia,2019,smk,98
Serbia,2019,all,520
Serbia,2019,all,730
Serbia,2019,alc,130
Serbia,2019,smk,130
Serbia,2019,dia,41
Serbia,2019,dia,16
Serbia,2019,dia,25
Serbia,2019,all,75
Serbia,2019,all,95
Serbia,2019,all,53
Serbia,2019,all,81
Serbia,2019,all,71
Serbia,2019,all,130
Serbia,2019,all,7
Serbia,2019,all,4
Serbia,2019,all,75
Serbia,2019,all,140
Serbia,2019,all,170
Serbia,2019,all,200
Serbia,2019,all,1300
Serbia,2019,hiv,3
Serbia,2019,und,140
Serbia,2019,all,530
Serbia,2019,all,740
Seychelles,2019,all,0
Seychelles,2019,all,0
Seychelles,2019,all,0
Seychelles,2019,all,0
Seychelles,2019,all,0
Seychelles,2019,all,1
Seychelles,2019,all,0
Seychelles,2019,all,16
Seychelles,2019,alc,2
Seychelles,2019,smk,1
Seychelles,2019,alc,0
Seychelles,2019,smk,0
Seychelles,2019,all,2
Seychelles,2019,all,14
Seychelles,2019,alc,2
Seychelles,2019,smk,2
Seychelles,2019,dia,0
Seychelles,2019,dia,0
Seychelles,2019,dia,0
Seychelles,2019,all,1
Seychelles,2019,all,2
Seychelles,2019,all,0
Seychelles,2019,all,5
Seychelles,2019,all,0
Seychelles,2019,all,3
Seychelles,2019,all,0
Seychelles,2019,all,0
Seychelles,2019,all,0
Seychelles,2019,all,3
Seychelles,2019,all,0
Seychelles,2019,all,0
Seychelles,2019,all,16
Seychelles,2019,all,2
Seychelles,2019,all,14
Sierra Leone,2019,all,3200
Sierra Leone,2019,all,1500
Sierra Leone,2019,all,1700
Sierra Leone,2019,all,850
Sierra Leone,2019,all,1000
Sierra Leone,2019,all,1600
Sierra Leone,2019,all,1800
Sierra Leone,2019,all,20000
Sierra Leone,2019,alc,1500
Sierra Leone,2019,smk,2000
Sierra Leone,2019,alc,130
Sierra Leone,2019,smk,360
Sierra Leone,2019,all,8000
Sierra Leone,2019,all,12000
Sierra Leone,2019,alc,1500
Sierra Leone,2019,smk,1700
Sierra Leone,2019,dia,660
Sierra Leone,2019,dia,250
Sierra Leone,2019,dia,400
Sierra Leone,2019,all,1900
Sierra Leone,2019,all,3100
Sierra Leone,2019,all,1700
Sierra Leone,2019,all,2700
Sierra Leone,2019,all,1200
Sierra Leone,2019,all,2000
Sierra Leone,2019,all,670
Sierra Leone,2019,all,670
Sierra Leone,2019,all,820
Sierra Leone,2019,all,1300
Sierra Leone,2019,all,770
Sierra Leone,2019,all,1000
Sierra Leone,2019,all,23000
Sierra Leone,2019,hiv,2900
Sierra Leone,2019,und,8300
Sierra Leone,2019,all,9500
Sierra Leone,2019,all,14000
Singapore,2019,all,16
Singapore,2019,all,9
Singapore,2019,all,7
Singapore,2019,all,3
Singapore,2019,all,3
Singapore,2019,all,55
Singapore,2019,all,74
Singapore,2019,all,2400
Singapore,2019,alc,59
Singapore,2019,smk,200
Singapore,2019,alc,10
Singapore,2019,smk,26
Singapore,2019,all,950
Singapore,2019,all,1400
Singapore,2019,alc,54
Singapore,2019,smk,190
Singapore,2019,dia,90
Singapore,2019,dia,29
Singapore,2019,dia,64
Singapore,2019,all,300
Singapore,2019,all,190
Singapore,2019,all,200
Singapore,2019,all,170
Singapore,2019,all,110
Singapore,2019,all,230
Singapore,2019,all,6
Singapore,2019,all,3
Singapore,2019,all,110
Singapore,2019,all,300
Singapore,2019,all,180
Singapore,2019,all,470
Singapore,2019,all,2400
Singapore,2019,hiv,44
Singapore,2019,all,960
Singapore,2019,all,1400
Sint Maarten (Dutch part),2019,all,1
Sint Maarten (Dutch part),2019,all,0
Sint Maarten (Dutch part),2019,all,1
Sint Maarten (Dutch part),2019,all,0
Sint Maarten (Dutch part),2019,all,1
Sint Maarten (Dutch part),2019,all,1
Sint Maarten (Dutch part),2019,all,0
Sint Maarten (Dutch part),2019,all,5
Sint Maarten (Dutch part),2019,all,3
Sint Maarten (Dutch part),2019,all,1
Sint Maarten (Dutch part),2019,all,0
Sint Maarten (Dutch part),2019,all,0
Sint Maarten (Dutch part),2019,all,0
Sint Maarten (Dutch part),2019,all,0
Sint Maarten (Dutch part),2019,all,2
Sint Maarten (Dutch part),2019,all,0
Sint Maarten (Dutch part),2019,all,0
Sint Maarten (Dutch part),2019,all,0
Sint Maarten (Dutch part),2019,all,0
Sint Maarten (Dutch part),2019,all,0
Sint Maarten (Dutch part),2019,all,0
Sint Maarten (Dutch part),2019,all,1
Sint Maarten (Dutch part),2019,all,6
Sint Maarten (Dutch part),2019,all,3
Sint Maarten (Dutch part),2019,all,2
Slovakia,2019,all,40
Slovakia,2019,all,9
Slovakia,2019,all,31
Slovakia,2019,all,5
Slovakia,2019,all,14
Slovakia,2019,all,5
Slovakia,2019,all,5
Slovakia,2019,all,210
Slovakia,2019,alc,40
Slovakia,2019,smk,27
Slovakia,2019,alc,5
Slovakia,2019,smk,12
Slovakia,2019,all,86
Slovakia,2019,all,120
Slovakia,2019,alc,37
Slovakia,2019,smk,19
Slovakia,2019,dia,6
Slovakia,2019,dia,2
Slovakia,2019,dia,4
Slovakia,2019,all,10
Slovakia,2019,all,14
Slovakia,2019,all,13
Slovakia,2019,all,22
Slovakia,2019,all,8
Slovakia,2019,all,25
Slovakia,2019,all,5
Slovakia,2019,all,17
Slovakia,2019,all,14
Slovakia,2019,all,32
Slovakia,2019,all,37
Slovakia,2019,all,22
Slovakia,2019,all,250
Slovakia,2019,hiv,9
Slovakia,2019,und,17
Slovakia,2019,all,95
Slovakia,2019,all,150
Slovenia,2019,all,2
Slovenia,2019,all,1
Slovenia,2019,all,1
Slovenia,2019,all,1
Slovenia,2019,all,1
Slovenia,2019,all,1
Slovenia,2019,all,6
Slovenia,2019,all,110
Slovenia,2019,alc,25
Slovenia,2019,smk,11
Slovenia,2019,alc,3
Slovenia,2019,smk,3
Slovenia,2019,all,40
Slovenia,2019,all,70
Slovenia,2019,alc,24
Slovenia,2019,smk,8
Slovenia,2019,dia,3
Slovenia,2019,dia,1
Slovenia,2019,dia,2
Slovenia,2019,all,1
Slovenia,2019,all,3
Slovenia,2019,all,2
Slovenia,2019,all,12
Slovenia,2019,all,6
Slovenia,2019,all,12
Slovenia,2019,all,0
Slovenia,2019,all,0
Slovenia,2019,all,1
Slovenia,2019,all,20
Slovenia,2019,all,29
Slovenia,2019,all,18
Slovenia,2019,all,110
Slovenia,2019,hiv,1
Slovenia,2019,und,5
Slovenia,2019,all,41
Slovenia,2019,all,71
Solomon Islands,2019,all,66
Solomon Islands,2019,all,35
Solomon Islands,2019,all,31
Solomon Islands,2019,all,11
Solomon Islands,2019,all,13
Solomon Islands,2019,all,52
Solomon Islands,2019,all,56
Solomon Islands,2019,all,380
Solomon Islands,2019,alc,40
Solomon Islands,2019,smk,65
Solomon Islands,2019,alc,6
Solomon Islands,2019,smk,17
Solomon Islands,2019,all,180
Solomon Islands,2019,all,200
Solomon Islands,2019,alc,32
Solomon Islands,2019,smk,45
Solomon Islands,2019,dia,24
Solomon Islands,2019,dia,12
Solomon Islands,2019,dia,11
Solomon Islands,2019,all,39
Solomon Islands,2019,all,45
Solomon Islands,2019,all,36
Solomon Islands,2019,all,34
Solomon Islands,2019,all,32
Solomon Islands,2019,all,29
Solomon Islands,2019,all,24
Solomon Islands,2019,all,19
Solomon Islands,2019,all,13
Solomon Islands,2019,all,19
Solomon Islands,2019,all,7
Solomon Islands,2019,all,14
Solomon Islands,2019,all,440
Solomon Islands,2019,und,72
Solomon Islands,2019,all,220
Solomon Islands,2019,all,230
Somalia,2019,all,8100
Somalia,2019,all,3800
Somalia,2019,all,4200
Somalia,2019,all,1900
Somalia,2019,all,2300
Somalia,2019,all,2600
Somalia,2019,all,3800
Somalia,2019,all,32000
Somalia,2019,alc,290
Somalia,2019,alc,30
Somalia,2019,all,13000
Somalia,2019,all,19000
Somalia,2019,alc,250
Somalia,2019,dia,1000
Somalia,2019,dia,400
Somalia,2019,dia,650
Somalia,2019,all,2600
Somalia,2019,all,3800
Somalia,2019,all,2300
Somalia,2019,all,3100
Somalia,2019,all,2000
Somalia,2019,all,2800
Somalia,2019,all,1900
Somalia,2019,all,1900
Somalia,2019,all,1600
Somalia,2019,all,2200
Somalia,2019,all,2000
Somalia,2019,all,2800
Somalia,2019,all,40000
Somalia,2019,hiv,350
Somalia,2019,all,17000
Somalia,2019,all,23000
South Africa,2019,all,38000
South Africa,2019,all,18000
South Africa,2019,all,20000
South Africa,2019,all,9600
South Africa,2019,all,12000
South Africa,2019,all,15000
South Africa,2019,all,25000
South Africa,2019,all,322000
South Africa,2019,alc,45000
South Africa,2019,smk,33000
South Africa,2019,alc,5200
South Africa,2019,smk,5000
South Africa,2019,all,130000
South Africa,2019,all,192000
South Africa,2019,alc,42000
South Africa,2019,smk,31000
South Africa,2019,dia,17000
South Africa,2019,dia,7600
South Africa,2019,dia,8800
South Africa,2019,all,32000
South Africa,2019,all,46000
South Africa,2019,all,29000
South Africa,2019,all,47000
South Africa,2019,all,21000
South Africa,2019,all,34000
South Africa,2019,all,8500
South Africa,2019,all,8500
South Africa,2019,all,15000
South Africa,2019,all,22000
South Africa,2019,all,17000
South Africa,2019,all,18000
South Africa,2019,all,360000
South Africa,2019,hiv,187000
South Africa,2019,und,43000
South Africa,2019,all,148000
South Africa,2019,all,212000
South Sudan,2019,all,4900
South Sudan,2019,all,2400
South Sudan,2019,all,2600
South Sudan,2019,all,1000
South Sudan,2019,all,1200
South Sudan,2019,all,1300
South Sudan,2019,all,2200
South Sudan,2019,all,20000
South Sudan,2019,all,7600
South Sudan,2019,all,13000
South Sudan,2019,all,1700
South Sudan,2019,all,3300
South Sudan,2019,all,1600
South Sudan,2019,all,2700
South Sudan,2019,all,1200
South Sudan,2019,all,1800
South Sudan,2019,all,1300
South Sudan,2019,all,1300
South Sudan,2019,all,820
South Sudan,2019,all,1200
