country,year,age_group,sex
Zambia,2019,all,m
Zimbabwe,2019,0-14,a
Zimbabwe,2019,0-14,f
Zimbabwe,2019,0-14,m
Zimbabwe,2019,0-4,f
Zimbabwe,2019,0-4,m
Zimbabwe,2019,15-24,f
Zimbabwe,2019,15-24,m
Zimbabwe,2019,15plus,a
Zimbabwe,2019,15plus,a
Zimbabwe,2019,15plus,a
Zimbabwe,2019,15plus,f
Zimbabwe,2019,15plus,f
Zimbabwe,2019,15plus,f
Zimbabwe,2019,15plus,m
Zimbabwe,2019,15plus,m
Zimbabwe,2019,15plus,m
Zimbabwe,2019,18plus,a
Zimbabwe,2019,18plus,f
Zimbabwe,2019,18plus,m
Zimbabwe,2019,25-34,f
Zimbabwe,2019,25-34,m
Zimbabwe,2019,35-44,f
Zimbabwe,2019,35-44,m
Zimbabwe,2019,45-54,f
Zimbabwe,2019,45-54,m
Zimbabwe,2019,14-May,f
Zimbabwe,2019,14-May,m
Zimbabwe,2019,55-64,f
Zimbabwe,2019,55-64,m
Zimbabwe,2019,65plus,f
Zimbabwe,2019,65plus,m
Zimbabwe,2019,all,a
Zimbabwe,2019,all,a
Zimbabwe,2019,all,a
Zimbabwe,2019,all,f
Zimbabwe,2019,all,m
